Date,USD,Date.1,EUR,Date.2,GBP
11/16/2004 23:58:00,6.2266,11/16/2004 23:58:00,8.0696736,11/16/2004 23:58:00,11.5378898
11/17/2004 23:58:00,6.2034,11/17/2004 23:58:00,8.08675224,11/17/2004 23:58:00,11.53336128
11/18/2004 23:58:00,6.1963,11/18/2004 23:58:00,8.02111035,11/18/2004 23:58:00,11.4507624
11/19/2004 23:58:00,6.1844,11/19/2004 23:58:00,8.06074696,11/19/2004 23:58:00,11.4998918
11/22/2004 23:58:00,6.2062,11/22/2004 23:58:00,8.09102294,11/22/2004 23:58:00,11.53856704
11/23/2004 23:58:00,6.2041,11/23/2004 23:58:00,8.12364854,11/23/2004 23:58:00,11.58863839
11/24/2004 23:58:00,6.1962,11/24/2004 23:58:00,8.16411312,11/24/2004 23:58:00,11.6550522
11/25/2004 23:58:00,6.1917,11/25/2004 23:58:00,8.20647918,11/25/2004 23:58:00,11.71036221
11/26/2004 23:58:00,6.197,11/26/2004 23:58:00,8.2351933,11/26/2004 23:58:00,11.7303013
11/29/2004 23:58:00,6.2009,11/29/2004 23:58:00,8.2223934,11/29/2004 23:58:00,11.73272289
11/30/2004 23:58:00,6.1725,11/30/2004 23:58:00,8.20633875,11/30/2004 23:58:00,11.78515425
12/01/2004 23:58:00,6.1914,12/01/2004 23:58:00,8.26180416,12/01/2004 23:58:00,11.96611878
12/02/2004 23:58:00,6.2091,12/02/2004 23:58:00,8.23202478,12/02/2004 23:58:00,11.94320385
12/03/2004 23:58:00,6.171,12/03/2004 23:58:00,8.306166,12/03/2004 23:58:00,11.9933385
12/06/2004 23:58:00,6.2202,12/06/2004 23:58:00,8.33071386,12/06/2004 23:58:00,12.04603932
12/07/2004 23:58:00,6.1978,12/07/2004 23:58:00,8.32240584,12/07/2004 23:58:00,12.05286166
12/08/2004 23:58:00,6.1486,12/08/2004 23:58:00,8.20469184,12/08/2004 23:58:00,11.9098382
12/09/2004 23:58:00,6.1751,12/09/2004 23:58:00,8.21350051,12/09/2004 23:58:00,11.8747173
12/10/2004 23:58:00,6.1897,12/10/2004 23:58:00,8.17968855,12/10/2004 23:58:00,11.83903919
12/13/2004 23:58:00,6.1821,12/13/2004 23:58:00,8.23208436,12/13/2004 23:58:00,11.89065114
12/14/2004 23:58:00,6.1539,12/14/2004 23:58:00,8.18776395,12/14/2004 23:58:00,11.85979608
12/15/2004 23:58:00,6.1941,12/15/2004 23:58:00,8.300094,12/15/2004 23:58:00,12.0289422
12/16/2004 23:58:00,6.1993,12/16/2004 23:58:00,8.21283264,12/16/2004 23:58:00,11.97146823
12/17/2004 23:58:00,6.1724,12/17/2004 23:58:00,8.21608164,12/17/2004 23:58:00,11.98309736
12/20/2004 23:58:00,6.2069,12/20/2004 23:58:00,8.31041841,12/20/2004 23:58:00,12.08173085
12/21/2004 23:58:00,6.2036,12/21/2004 23:58:00,8.2911114,12/21/2004 23:58:00,11.96488332
12/22/2004 23:58:00,6.1939,12/22/2004 23:58:00,8.29177393,12/22/2004 23:58:00,11.85884094
12/23/2004 23:58:00,6.1754,12/23/2004 23:58:00,8.34173032,12/23/2004 23:58:00,11.87899944
12/24/2004 23:58:00,6.1638,12/24/2004 23:58:00,8.33777226,12/24/2004 23:58:00,11.81168994
12/27/2004 23:58:00,6.1861,12/27/2004 23:58:00,8.42608681,12/27/2004 23:58:00,11.96577323
12/28/2004 23:58:00,6.2049,12/28/2004 23:58:00,8.43307959,12/28/2004 23:58:00,11.95560132
12/29/2004 23:58:00,6.0886,12/29/2004 23:58:00,8.28171372,12/29/2004 23:58:00,11.6748905
12/30/2004 23:58:00,6.0672,12/30/2004 23:58:00,8.26595328,12/30/2004 23:58:00,11.66783232
12/31/2004 23:58:00,6.0039,12/31/2004 23:58:00,8.14308957,12/31/2004 23:58:00,11.52268488
01/03/2005 23:58:00,5.909,01/03/2005 23:58:00,7.9576503,01/03/2005 23:58:00,11.2519178
01/04/2005 23:58:00,5.9321,01/04/2005 23:58:00,7.87901522,01/04/2005 23:58:00,11.17073751
01/05/2005 23:58:00,5.8195,01/05/2005 23:58:00,7.72655015,01/05/2005 23:58:00,10.96801165
01/06/2005 23:58:00,5.8379,01/06/2005 23:58:00,7.69376841,01/06/2005 23:58:00,10.95248419
01/07/2005 23:58:00,5.9043,01/07/2005 23:58:00,7.71869139,01/07/2005 23:58:00,11.04517401
01/10/2005 23:58:00,5.893,01/10/2005 23:58:00,7.7245444,01/10/2005 23:58:00,11.0605717
01/11/2005 23:58:00,5.8977,01/11/2005 23:58:00,7.73365401,01/11/2005 23:58:00,11.07647037
01/12/2005 23:58:00,5.8927,01/12/2005 23:58:00,7.81077385,01/12/2005 23:58:00,11.13897081
01/13/2005 23:58:00,5.8706,01/13/2005 23:58:00,7.75330142,01/13/2005 23:58:00,11.0396633
01/14/2005 23:58:00,5.861,01/14/2005 23:58:00,7.6767378,01/14/2005 23:58:00,10.9741364
01/17/2005 23:58:00,5.8599,01/17/2005 23:58:00,7.64599752,01/17/2005 23:58:00,10.8818343
01/18/2005 23:58:00,5.8468,01/18/2005 23:58:00,7.61019488,01/18/2005 23:58:00,10.89200372
01/19/2005 23:58:00,5.848,01/19/2005 23:58:00,7.6024,01/19/2005 23:58:00,10.938684
01/20/2005 23:58:00,5.8253,01/20/2005 23:58:00,7.5495888,01/20/2005 23:58:00,10.89505859
01/21/2005 23:58:00,5.857,01/21/2005 23:58:00,7.6105858,01/21/2005 23:58:00,10.9713324
01/24/2005 23:58:00,5.8163,01/24/2005 23:58:00,7.57922053,01/24/2005 23:58:00,10.92533792
01/25/2005 23:58:00,5.8058,01/25/2005 23:58:00,7.52896144,01/25/2005 23:58:00,10.82085004
01/26/2005 23:58:00,5.8058,01/26/2005 23:58:00,7.59166408,01/26/2005 23:58:00,10.92477386
01/27/2005 23:58:00,5.7924,01/27/2005 23:58:00,7.55213112,01/27/2005 23:58:00,10.95111144
01/28/2005 23:58:00,5.7947,01/28/2005 23:58:00,7.55686827,01/28/2005 23:58:00,10.94387042
01/31/2005 23:58:00,5.7923,01/31/2005 23:58:00,7.55605535,01/31/2005 23:58:00,10.91211397
02/01/2005 23:58:00,5.7749,02/01/2005 23:58:00,7.5304696,02/01/2005 23:58:00,10.8741367
02/02/2005 23:58:00,5.7677,02/02/2005 23:58:00,7.51588987,02/02/2005 23:58:00,10.86865388
02/03/2005 23:58:00,5.7743,02/03/2005 23:58:00,7.4892671,02/03/2005 23:58:00,10.86434545
02/04/2005 23:58:00,5.8141,02/04/2005 23:58:00,7.47344414,02/04/2005 23:58:00,10.88864648
02/07/2005 23:58:00,5.7864,02/07/2005 23:58:00,7.38286776,02/07/2005 23:58:00,10.74881664
02/08/2005 23:58:00,5.7763,02/08/2005 23:58:00,7.37402458,02/08/2005 23:58:00,10.70579442
02/09/2005 23:58:00,5.76,02/09/2005 23:58:00,7.376832,02/09/2005 23:58:00,10.706688
02/10/2005 23:58:00,5.7809,02/10/2005 23:58:00,7.44233066,02/10/2005 23:58:00,10.79756502
02/11/2005 23:58:00,5.777,02/11/2005 23:58:00,7.4246004,02/11/2005 23:58:00,10.8006792
02/14/2005 23:58:00,5.7671,02/14/2005 23:58:00,7.47877528,02/14/2005 23:58:00,10.88136428
02/15/2005 23:58:00,5.76,02/15/2005 23:58:00,7.494912,02/15/2005 23:58:00,10.914624
02/16/2005 23:58:00,5.7688,02/16/2005 23:58:00,7.51213136,02/16/2005 23:58:00,10.86899608
02/17/2005 23:58:00,5.7764,02/17/2005 23:58:00,7.55033244,02/17/2005 23:58:00,10.94281216
02/18/2005 23:58:00,5.7662,02/18/2005 23:58:00,7.50528592,02/18/2005 23:58:00,10.9240659
02/21/2005 23:58:00,5.7672,02/21/2005 23:58:00,7.5319632,02/21/2005 23:58:00,10.93634136
02/22/2005 23:58:00,5.7529,02/22/2005 23:58:00,7.62661953,02/22/2005 23:58:00,10.99321661
02/23/2005 23:58:00,5.7647,02/23/2005 23:58:00,7.60882753,02/23/2005 23:58:00,10.9875182
02/24/2005 23:58:00,5.7758,02/24/2005 23:58:00,7.6125044,02/24/2005 23:58:00,11.01502818
02/25/2005 23:58:00,5.7427,02/25/2005 23:58:00,7.6033348,02/25/2005 23:58:00,11.01909276
02/28/2005 23:58:00,5.7837,02/28/2005 23:58:00,7.64373792,02/28/2005 23:58:00,11.09834193
03/01/2005 23:58:00,5.7834,03/01/2005 23:58:00,7.61731614,03/01/2005 23:58:00,11.09487456
03/02/2005 23:58:00,5.76,03/02/2005 23:58:00,7.566912,03/02/2005 23:58:00,11.018304
03/03/2005 23:58:00,5.7824,03/03/2005 23:58:00,7.57610048,03/03/2005 23:58:00,11.02356736
03/04/2005 23:58:00,5.4947,03/04/2005 23:58:00,7.27608174,03/04/2005 23:58:00,10.55751658
03/07/2005 23:58:00,5.7696,03/07/2005 23:58:00,7.6245264,03/07/2005 23:58:00,11.0458992
03/08/2005 23:58:00,5.7599,03/08/2005 23:58:00,7.6837066,03/08/2005 23:58:00,11.10681517
03/09/2005 23:58:00,5.7628,03/09/2005 23:58:00,7.70659244,03/09/2005 23:58:00,11.08013556
03/10/2005 23:58:00,5.7495,03/10/2005 23:58:00,7.7250282,03/10/2005 23:58:00,11.05916325
03/11/2005 23:58:00,5.7617,03/11/2005 23:58:00,7.75870522,03/11/2005 23:58:00,11.09991505
03/14/2005 23:58:00,5.7567,03/14/2005 23:58:00,7.69152687,03/14/2005 23:58:00,11.01602112
03/15/2005 23:58:00,5.7589,03/15/2005 23:58:00,7.66336823,03/15/2005 23:58:00,11.01504803
03/16/2005 23:58:00,5.7684,03/16/2005 23:58:00,7.73369388,03/16/2005 23:58:00,11.1157068
03/17/2005 23:58:00,5.79,03/17/2005 23:58:00,7.743546,03/17/2005 23:58:00,11.144592
03/18/2005 23:58:00,5.7542,03/18/2005 23:58:00,7.6617173,03/18/2005 23:58:00,11.05784614
03/21/2005 23:58:00,5.79,03/21/2005 23:58:00,7.617324,03/21/2005 23:58:00,10.974366
03/22/2005 23:58:00,5.8199,03/22/2005 23:58:00,7.60893726,03/22/2005 23:58:00,10.97109349
03/23/2005 23:58:00,5.79,03/23/2005 23:58:00,7.520052,03/23/2005 23:58:00,10.827879
03/24/2005 23:58:00,5.7815,03/24/2005 23:58:00,7.47490135,03/24/2005 23:58:00,10.799842
03/25/2005 23:58:00,5.7714,03/25/2005 23:58:00,7.47454014,03/25/2005 23:58:00,10.78443804
03/28/2005 23:58:00,5.7983,03/28/2005 23:58:00,7.47458853,03/28/2005 23:58:00,10.81904797
03/29/2005 23:58:00,5.79,03/29/2005 23:58:00,7.489365,03/29/2005 23:58:00,10.855671
03/30/2005 23:58:00,5.79,03/30/2005 23:58:00,7.475469,03/30/2005 23:58:00,10.867251
03/31/2005 23:58:00,5.79,03/31/2005 23:58:00,7.506156,03/31/2005 23:58:00,10.93731
04/01/2005 23:58:00,5.7505,04/01/2005 23:58:00,7.4227454,04/01/2005 23:58:00,10.8166905
04/04/2005 23:58:00,5.7524,04/04/2005 23:58:00,7.39010828,04/04/2005 23:58:00,10.79207764
04/05/2005 23:58:00,5.7566,04/05/2005 23:58:00,7.4001093,04/05/2005 23:58:00,10.81722706
04/06/2005 23:58:00,5.7564,04/06/2005 23:58:00,7.4056086,04/06/2005 23:58:00,10.81685124
04/07/2005 23:58:00,5.7901,04/07/2005 23:58:00,7.43912048,04/07/2005 23:58:00,10.83038205
04/08/2005 23:58:00,5.7458,04/08/2005 23:58:00,7.3977175,04/08/2005 23:58:00,10.83198216
04/11/2005 23:58:00,5.79,04/11/2005 23:58:00,7.508472,04/11/2005 23:58:00,10.941942
04/12/2005 23:58:00,5.79,04/12/2005 23:58:00,7.47489,04/12/2005 23:58:00,10.947153
04/13/2005 23:58:00,5.7628,04/13/2005 23:58:00,7.4397748,04/13/2005 23:58:00,10.91359064
04/14/2005 23:58:00,5.7642,04/14/2005 23:58:00,7.37414106,04/14/2005 23:58:00,10.83266106
04/15/2005 23:58:00,5.789,04/15/2005 23:58:00,7.4475485,04/15/2005 23:58:00,10.9574192
04/18/2005 23:58:00,5.7825,04/18/2005 23:58:00,7.5253455,04/18/2005 23:58:00,11.01045825
04/19/2005 23:58:00,5.79,04/19/2005 23:58:00,7.562898,04/19/2005 23:58:00,11.098272
04/20/2005 23:58:00,5.79,04/20/2005 23:58:00,7.576215,04/20/2005 23:58:00,11.105799
04/21/2005 23:58:00,5.79,04/21/2005 23:58:00,7.552476,04/21/2005 23:58:00,11.050794
04/22/2005 23:58:00,5.7623,04/22/2005 23:58:00,7.52268265,04/22/2005 23:58:00,11.03019466
04/25/2005 23:58:00,5.79,04/25/2005 23:58:00,7.521789,04/25/2005 23:58:00,11.065848
04/26/2005 23:58:00,5.7511,04/26/2005 23:58:00,7.46550291,04/26/2005 23:58:00,10.95872105
04/27/2005 23:58:00,5.7719,04/27/2005 23:58:00,7.45614042,04/27/2005 23:58:00,10.98334851
04/28/2005 23:58:00,5.7659,04/28/2005 23:58:00,7.43858759,04/28/2005 23:58:00,10.99672448
04/29/2005 23:58:00,5.7865,04/29/2005 23:58:00,7.44664685,04/29/2005 23:58:00,11.0464285
05/02/2005 23:58:00,5.7639,05/02/2005 23:58:00,7.40315316,05/02/2005 23:58:00,10.91913216
05/03/2005 23:58:00,5.7545,05/03/2005 23:58:00,7.4140978,05/03/2005 23:58:00,10.89499485
05/04/2005 23:58:00,5.79,05/04/2005 23:58:00,7.495155,05/04/2005 23:58:00,11.010264
05/05/2005 23:58:00,5.7506,05/05/2005 23:58:00,7.44760206,05/05/2005 23:58:00,10.93821626
05/06/2005 23:58:00,5.7647,05/06/2005 23:58:00,7.3845807,05/06/2005 23:58:00,10.90162417
05/09/2005 23:58:00,5.785,05/09/2005 23:58:00,7.436039,05/09/2005 23:58:00,10.8995185
05/10/2005 23:58:00,5.7919,05/10/2005 23:58:00,7.46170477,05/10/2005 23:58:00,10.91946907
05/11/2005 23:58:00,5.7584,05/11/2005 23:58:00,7.37766208,05/11/2005 23:58:00,10.78490736
05/12/2005 23:58:00,5.7915,05/12/2005 23:58:00,7.3413054,05/12/2005 23:58:00,10.78898535
05/13/2005 23:58:00,5.769,05/13/2005 23:58:00,7.2770166,05/13/2005 23:58:00,10.6691886
05/16/2005 23:58:00,5.5278,05/16/2005 23:58:00,6.98492808,05/16/2005 23:58:00,10.1628603
05/17/2005 23:58:00,5.7865,05/17/2005 23:58:00,7.2898327,05/17/2005 23:58:00,10.6101264
05/18/2005 23:58:00,5.7457,05/18/2005 23:58:00,7.28382389,05/18/2005 23:58:00,10.56806601
05/19/2005 23:58:00,5.7528,05/19/2005 23:58:00,7.26751224,05/19/2005 23:58:00,10.55523744
05/20/2005 23:58:00,5.7535,05/20/2005 23:58:00,7.2206425,05/20/2005 23:58:00,10.5116445
05/23/2005 23:58:00,5.785,05/23/2005 23:58:00,7.270588,05/23/2005 23:58:00,10.580765
05/24/2005 23:58:00,5.785,05/24/2005 23:58:00,7.268274,05/24/2005 23:58:00,10.565724
05/25/2005 23:58:00,5.7583,05/25/2005 23:58:00,7.25315468,05/25/2005 23:58:00,10.5434473
05/26/2005 23:58:00,5.7553,05/26/2005 23:58:00,7.19930477,05/26/2005 23:58:00,10.474646
05/27/2005 23:58:00,5.7625,05/27/2005 23:58:00,7.24749625,05/27/2005 23:58:00,10.51137625
05/30/2005 23:58:00,5.7541,05/30/2005 23:58:00,7.17996598,05/30/2005 23:58:00,10.49202594
05/31/2005 23:58:00,5.785,05/31/2005 23:58:00,7.117864,05/31/2005 23:58:00,10.512502
06/01/2005 23:58:00,5.7705,06/01/2005 23:58:00,7.03712475,06/01/2005 23:58:00,10.4422968
06/02/2005 23:58:00,5.785,06/02/2005 23:58:00,7.0953025,06/02/2005 23:58:00,10.5026675
06/03/2005 23:58:00,5.7573,06/03/2005 23:58:00,7.03829925,06/03/2005 23:58:00,10.44834804
06/06/2005 23:58:00,5.7621,06/06/2005 23:58:00,7.06260597,06/06/2005 23:58:00,10.50661314
06/07/2005 23:58:00,5.7542,06/07/2005 23:58:00,7.06385592,06/07/2005 23:58:00,10.54687318
06/08/2005 23:58:00,5.795,06/08/2005 23:58:00,7.089603,06/08/2005 23:58:00,10.57008
06/09/2005 23:58:00,5.79,06/09/2005 23:58:00,7.077117,06/09/2005 23:58:00,10.538379
06/10/2005 23:58:00,5.7508,06/10/2005 23:58:00,6.9757204,06/10/2005 23:58:00,10.46588092
06/13/2005 23:58:00,5.7177,06/13/2005 23:58:00,6.92642178,06/13/2005 23:58:00,10.33588629
06/14/2005 23:58:00,5.79,06/14/2005 23:58:00,6.961896,06/14/2005 23:58:00,10.455003
06/15/2005 23:58:00,5.785,06/15/2005 23:58:00,7.0096845,06/15/2005 23:58:00,10.5443195
06/16/2005 23:58:00,5.7575,06/16/2005 23:58:00,6.96254475,06/16/2005 23:58:00,10.49074075
06/17/2005 23:58:00,5.7356,06/17/2005 23:58:00,7.03872832,06/17/2005 23:58:00,10.50131004
06/20/2005 23:58:00,5.7453,06/20/2005 23:58:00,6.97881591,06/20/2005 23:58:00,10.46966019
06/21/2005 23:58:00,5.785,06/21/2005 23:58:00,7.041502,06/21/2005 23:58:00,10.5732445
06/22/2005 23:58:00,5.79,06/22/2005 23:58:00,7.015743,06/22/2005 23:58:00,10.540116
06/23/2005 23:58:00,5.7671,06/23/2005 23:58:00,6.93666788,06/23/2005 23:58:00,10.46786321
06/24/2005 23:58:00,5.7503,06/24/2005 23:58:00,6.95268773,06/24/2005 23:58:00,10.48739714
06/27/2005 23:58:00,5.7489,06/27/2005 23:58:00,6.9906624,06/27/2005 23:58:00,10.51013898
06/28/2005 23:58:00,5.7532,06/28/2005 23:58:00,6.9441124,06/28/2005 23:58:00,10.45298908
06/29/2005 23:58:00,5.7643,06/29/2005 23:58:00,6.96039225,06/29/2005 23:58:00,10.41263152
06/30/2005 23:58:00,5.7775,06/30/2005 23:58:00,6.981531,06/30/2005 23:58:00,10.34230275
07/01/2005 23:58:00,5.7678,07/01/2005 23:58:00,6.88156218,07/01/2005 23:58:00,10.19631684
07/04/2005 23:58:00,5.77,07/04/2005 23:58:00,6.869762,07/04/2005 23:58:00,10.1552
07/05/2005 23:58:00,5.7785,07/05/2005 23:58:00,6.89201695,07/05/2005 23:58:00,10.15571375
07/06/2005 23:58:00,5.77,07/06/2005 23:58:00,6.881302,07/06/2005 23:58:00,10.107309
07/07/2005 23:58:00,5.7454,07/07/2005 23:58:00,6.86058214,07/07/2005 23:58:00,10.01078496
07/08/2005 23:58:00,5.7305,07/08/2005 23:58:00,6.86227375,07/08/2005 23:58:00,9.96018205
07/11/2005 23:58:00,5.7419,07/11/2005 23:58:00,6.92817654,07/11/2005 23:58:00,10.08507316
07/12/2005 23:58:00,5.7725,07/12/2005 23:58:00,7.05803575,07/12/2005 23:58:00,10.2554235
07/13/2005 23:58:00,5.7426,07/13/2005 23:58:00,6.9341895,07/13/2005 23:58:00,10.12535232
07/14/2005 23:58:00,5.77,07/14/2005 23:58:00,6.97593,07/14/2005 23:58:00,10.141352
07/15/2005 23:58:00,5.7311,07/15/2005 23:58:00,6.89967129,07/15/2005 23:58:00,10.03171744
07/18/2005 23:58:00,5.7553,07/18/2005 23:58:00,6.93571203,07/18/2005 23:58:00,10.05393357
07/19/2005 23:58:00,5.7131,07/19/2005 23:58:00,6.87114537,07/19/2005 23:58:00,9.91908422
07/20/2005 23:58:00,5.6713,07/20/2005 23:58:00,6.89176376,07/20/2005 23:58:00,9.87089765
07/21/2005 23:58:00,5.7168,07/21/2005 23:58:00,6.94991376,07/21/2005 23:58:00,10.02269376
07/22/2005 23:58:00,5.7388,07/22/2005 23:58:00,6.91754952,07/22/2005 23:58:00,9.97805156
07/25/2005 23:58:00,5.771,07/25/2005 23:58:00,6.9604031,07/25/2005 23:58:00,10.0727034
07/26/2005 23:58:00,5.7343,07/26/2005 23:58:00,6.88861459,07/26/2005 23:58:00,9.95761195
07/27/2005 23:58:00,5.7625,07/27/2005 23:58:00,6.95188,07/27/2005 23:58:00,10.04230875
07/28/2005 23:58:00,5.7284,07/28/2005 23:58:00,6.94683068,07/28/2005 23:58:00,10.05391484
07/29/2005 23:58:00,5.7389,07/29/2005 23:58:00,6.95726847,07/29/2005 23:58:00,10.0832473
08/01/2005 23:58:00,5.76,08/01/2005 23:58:00,7.015104,08/01/2005 23:58:00,10.183104
08/02/2005 23:58:00,5.7424,08/02/2005 23:58:00,7.00055984,08/02/2005 23:58:00,10.16806768
08/03/2005 23:58:00,5.7324,08/03/2005 23:58:00,7.06976892,08/03/2005 23:58:00,10.19163396
08/04/2005 23:58:00,5.7294,08/04/2005 23:58:00,7.09357014,08/04/2005 23:58:00,10.20234258
08/05/2005 23:58:00,5.7134,08/05/2005 23:58:00,7.12346712,08/05/2005 23:58:00,10.16071056
08/08/2005 23:58:00,5.7371,08/08/2005 23:58:00,7.08474479,08/08/2005 23:58:00,10.23326527
08/09/2005 23:58:00,5.7635,08/09/2005 23:58:00,7.1317549,08/09/2005 23:58:00,10.3005272
08/10/2005 23:58:00,5.7108,08/10/2005 23:58:00,7.07054148,08/10/2005 23:58:00,10.25602572
08/11/2005 23:58:00,5.765,08/11/2005 23:58:00,7.1883785,08/11/2005 23:58:00,10.447333
08/12/2005 23:58:00,5.7288,08/12/2005 23:58:00,7.12490856,08/12/2005 23:58:00,10.38860592
08/15/2005 23:58:00,5.76,08/15/2005 23:58:00,7.124544,08/15/2005 23:58:00,10.420416
08/16/2005 23:58:00,5.76,08/16/2005 23:58:00,7.111872,08/16/2005 23:58:00,10.41696
08/17/2005 23:58:00,5.76,08/17/2005 23:58:00,7.069824,08/17/2005 23:58:00,10.40256
08/18/2005 23:58:00,5.7254,08/18/2005 23:58:00,6.9735372,08/18/2005 23:58:00,10.27251268
08/19/2005 23:58:00,5.7305,08/19/2005 23:58:00,6.9602653,08/19/2005 23:58:00,10.28223615
08/22/2005 23:58:00,5.4909,08/22/2005 23:58:00,6.71591979,08/22/2005 23:58:00,9.88856181
08/23/2005 23:58:00,5.7232,08/23/2005 23:58:00,7.00004592,08/23/2005 23:58:00,10.30404928
08/24/2005 23:58:00,5.7063,08/24/2005 23:58:00,7.00220073,08/24/2005 23:58:00,10.27248126
08/25/2005 23:58:00,5.738,08/25/2005 23:58:00,7.0571662,08/25/2005 23:58:00,10.339876
08/26/2005 23:58:00,5.7458,08/26/2005 23:58:00,7.06043904,08/26/2005 23:58:00,10.33841794
08/29/2005 23:58:00,5.7635,08/29/2005 23:58:00,7.0499132,08/29/2005 23:58:00,10.35182235
08/30/2005 23:58:00,5.7325,08/30/2005 23:58:00,7.00110225,08/30/2005 23:58:00,10.2348055
08/31/2005 23:58:00,5.7219,08/31/2005 23:58:00,7.05910803,08/31/2005 23:58:00,10.31544132
09/01/2005 23:58:00,5.7101,09/01/2005 23:58:00,7.12848884,09/01/2005 23:58:00,10.46204522
09/02/2005 23:58:00,5.7316,09/02/2005 23:58:00,7.17825584,09/02/2005 23:58:00,10.55416824
09/05/2005 23:58:00,5.7296,09/05/2005 23:58:00,7.176324,09/05/2005 23:58:00,10.55564208
09/06/2005 23:58:00,5.7426,09/06/2005 23:58:00,7.15183404,09/06/2005 23:58:00,10.56868104
09/07/2005 23:58:00,5.7421,09/07/2005 23:58:00,7.12766873,09/07/2005 23:58:00,10.54536665
09/08/2005 23:58:00,5.7625,09/08/2005 23:58:00,7.14031375,09/08/2005 23:58:00,10.577645
09/09/2005 23:58:00,5.7392,09/09/2005 23:58:00,7.1108688,09/09/2005 23:58:00,10.54922352
09/12/2005 23:58:00,5.7273,09/12/2005 23:58:00,7.03713351,09/12/2005 23:58:00,10.42826784
09/13/2005 23:58:00,5.755,09/13/2005 23:58:00,7.0642625,09/13/2005 23:58:00,10.48561
09/14/2005 23:58:00,5.7329,09/14/2005 23:58:00,7.03770804,09/14/2005 23:58:00,10.44763696
09/15/2005 23:58:00,5.7163,09/15/2005 23:58:00,6.99274979,09/15/2005 23:58:00,10.33106899
09/16/2005 23:58:00,5.7163,09/16/2005 23:58:00,6.99274979,09/16/2005 23:58:00,10.3350704
09/19/2005 23:58:00,5.755,09/19/2005 23:58:00,6.9836925,09/19/2005 23:58:00,10.3722365
09/20/2005 23:58:00,5.7467,09/20/2005 23:58:00,6.96212705,09/20/2005 23:58:00,10.32739457
09/22/2005 23:58:00,5.7243,09/22/2005 23:58:00,6.95616936,09/22/2005 23:58:00,10.25393859
09/23/2005 23:58:00,5.7336,09/23/2005 23:58:00,6.90096096,09/23/2005 23:58:00,10.17771336
09/26/2005 23:58:00,5.75,09/26/2005 23:58:00,6.94025,09/26/2005 23:58:00,10.222925
09/27/2005 23:58:00,5.7192,09/27/2005 23:58:00,6.87219072,09/27/2005 23:58:00,10.10525448
09/28/2005 23:58:00,5.6949,09/28/2005 23:58:00,6.86747991,09/28/2005 23:58:00,10.07143065
09/29/2005 23:58:00,5.7525,09/29/2005 23:58:00,6.91277925,09/29/2005 23:58:00,10.115196
09/30/2005 23:58:00,5.7307,09/30/2005 23:58:00,6.89116675,09/30/2005 23:58:00,10.11010094
10/03/2005 23:58:00,5.5446,10/03/2005 23:58:00,6.60195522,10/03/2005 23:58:00,9.71912934
10/04/2005 23:58:00,5.7265,10/04/2005 23:58:00,6.82312475,10/04/2005 23:58:00,10.067187
10/05/2005 23:58:00,5.696,10/05/2005 23:58:00,6.8406112,10/05/2005 23:58:00,10.0716672
10/06/2005 23:58:00,5.6966,10/06/2005 23:58:00,6.93219254,10/06/2005 23:58:00,10.1228582
10/07/2005 23:58:00,5.7097,10/07/2005 23:58:00,6.92415319,10/07/2005 23:58:00,10.05078491
10/10/2005 23:58:00,5.7515,10/10/2005 23:58:00,6.92768175,10/10/2005 23:58:00,10.0858304
10/11/2005 23:58:00,5.75,10/11/2005 23:58:00,6.8885,10/11/2005 23:58:00,10.034325
10/12/2005 23:58:00,5.7221,10/12/2005 23:58:00,6.87968083,10/12/2005 23:58:00,10.02283036
10/13/2005 23:58:00,5.6827,10/13/2005 23:58:00,6.82662751,10/13/2005 23:58:00,9.9674558
10/14/2005 23:58:00,5.7223,10/14/2005 23:58:00,6.90910502,10/14/2005 23:58:00,10.11759863
10/17/2005 23:58:00,5.7374,10/17/2005 23:58:00,6.89119114,10/17/2005 23:58:00,10.05364602
10/18/2005 23:58:00,5.751,10/18/2005 23:58:00,6.8707197,10/18/2005 23:58:00,10.0487223
10/19/2005 23:58:00,5.7525,10/19/2005 23:58:00,6.88631775,10/19/2005 23:58:00,10.1416575
10/20/2005 23:58:00,5.7004,10/20/2005 23:58:00,6.84960064,10/20/2005 23:58:00,10.1125096
10/21/2005 23:58:00,5.7285,10/21/2005 23:58:00,6.8547231,10/21/2005 23:58:00,10.1337165
10/24/2005 23:58:00,5.461,10/24/2005 23:58:00,6.5384553,10/24/2005 23:58:00,9.6572324
10/25/2005 23:58:00,5.75,10/25/2005 23:58:00,6.962675,10/25/2005 23:58:00,10.2557
10/26/2005 23:58:00,5.7324,10/26/2005 23:58:00,6.91155468,10/26/2005 23:58:00,10.17672972
10/27/2005 23:58:00,5.75,10/27/2005 23:58:00,6.9805,10/27/2005 23:58:00,10.25225
10/28/2005 23:58:00,5.7351,10/28/2005 23:58:00,6.91767762,10/28/2005 23:58:00,10.17005283
10/31/2005 23:58:00,5.7168,10/31/2005 23:58:00,6.85101312,10/31/2005 23:58:00,10.1101608
11/01/2005 23:58:00,5.7089,11/01/2005 23:58:00,6.8620978,11/01/2005 23:58:00,10.07278316
11/02/2005 23:58:00,5.7161,11/02/2005 23:58:00,6.89647465,11/02/2005 23:58:00,10.14950716
11/03/2005 23:58:00,5.7279,11/03/2005 23:58:00,6.84369492,11/03/2005 23:58:00,10.14353811
